,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
298,44464,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Belgium,National Office,National Office,Europe,Actual,10978000.0,10978000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Belgium,10978000.0,non_regional,National Office / Partners / Partners,Belgium,10978000.0,0,Belgium,2021-01-01 00:00:00,,Belgium
299,44465,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,967064.65,967064.65,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Bhutan,967064.65,non_regional,Country Office,Bhutan,967064.65,0,Bhutan,2021-01-01 00:00:00,,Bhutan
300,44466,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,3480928.62,3480928.62,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Bolivia,3480928.62,non_regional,Country Office,Bolivia,3480928.62,0,Bolivia,2021-01-01 00:00:00,,Bolivia
301,44467,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,10819276.6,10819276.6,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Brazil,10819276.6,non_regional,National Office / Partners / Partners,Brazil,10819276.6,0,Brazil,2021-01-01 00:00:00,,Brazil
302,44468,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,4463956.9799999995,4463956.9799999995,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Cambodia,4463956.9799999995,non_regional,Country Office,Cambodia,4463956.9799999995,0,Cambodia,2021-01-01 00:00:00,,Cambodia
303,44469,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,5471509.66,5471509.66,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Cameroon,5471509.66,non_regional,Country Office,Cameroon,5471509.66,0,Cameroon,2021-01-01 00:00:00,,Cameroon
304,44470,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Canada,National Office,National Office,North America,Actual,11952119.780000001,11952119.780000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,North America,0,WWF-Canada,11952119.780000001,non_regional,National Office / Partners / Partners,Canada,11952119.780000001,0,Canada,2021-01-01 00:00:00,,Canada
305,44472,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Central African Rep.,Country Office,International Country Office,Africa,Actual,3015900.48,3015900.48,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Central African Rep.,3015900.48,non_regional,Country Office,Central African Republic,3015900.48,0,Central African Republic,2021-01-01 00:00:00,,Central African Republic
306,44474,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Chile,Country Office,US Country Office,Latin America/Caribbean,Actual,1616535.52,1616535.52,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Chile,1616535.52,non_regional,Country Office,Chile,1616535.52,0,Chile,2021-01-01 00:00:00,,Chile
307,44475,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-China,National Office,International Country Office,Asia/Pacific,Actual,19490809.73,19490809.73,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-China,19490809.73,non_regional,National Office / Partners,China,19490809.73,0,China,2021-01-01 00:00:00,,China
308,44476,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Colombia,National Office,National Office,Latin America/Caribbean,Actual,9568142.690000001,9568142.690000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Colombia,9568142.690000001,non_regional,National Office / Partners,Colombia,9568142.690000001,0,Colombia,2021-01-01 00:00:00,,Colombia
309,44477,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Dem. Rep. of Congo,Country Office,International Country Office,Africa,Actual,6377081.4,6377081.4,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Dem. Rep. of Congo,6377081.4,non_regional,Country Office,Democratic Republic of the Congo,6377081.4,0,Democratic Republic of the Congo,2021-01-01 00:00:00,,Democratic Republic of the Congo
310,44478,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Denmark,National Office,National Office,Europe,Actual,8730184.41,8730184.41,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Denmark,8730184.41,non_regional,National Office / Partners,Denmark,8730184.41,0,Denmark,2021-01-01 00:00:00,,Denmark
311,44479,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Ecuador,Country Office,US Country Office,Latin America/Caribbean,Actual,2300454.4,2300454.4,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Ecuador,2300454.4,non_regional,Country Office,Ecuador,2300454.4,0,Ecuador,2021-01-01 00:00:00,,Ecuador
312,44481,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Finland,National Office,National Office,Europe,Actual,8060000.0,8060000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Finland,8060000.0,non_regional,National Office / Partners,Finland,8060000.0,0,Finland,2021-01-01 00:00:00,,Finland
313,44482,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-France,National Office,National Office,Europe,Actual,13501000.0,13501000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-France,13501000.0,non_regional,National Office / Partners,France,13501000.0,0,France,2021-01-01 00:00:00,,France
314,44483,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Gabon,Country Office,International Country Office,Africa,Actual,4019240.66,4019240.66,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Gabon,4019240.66,non_regional,Country Office,Gabon,4019240.66,0,Gabon,2021-01-01 00:00:00,,Gabon
315,44484,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Germany,National Office,National Office,Europe,Actual,88080000.0,88080000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Germany,88080000.0,non_regional,National Office / Partners,Germany,88080000.0,0,Germany,2021-01-01 00:00:00,,Germany
316,44486,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Greece,National Office,National Office,Europe,Actual,2519000.0,2519000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Greece,2519000.0,non_regional,National Office / Partners,Greece,2519000.0,0,Greece,2021-01-01 00:00:00,,Greece
317,44489,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Hong-Kong,National Office,National Office,Asia/Pacific,Actual,9419947.05,9419947.05,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Hong-Kong,9419947.05,non_regional,National Office / Partners,"Hong Kong, Special Administrative Region of China",9419947.05,0,Hong Kong,2021-01-01 00:00:00,,"Hong Kong, Special Administrative Region of China"
318,44490,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-India,National Office,National Office,Asia/Pacific,Actual,7558602.07,7558602.07,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-India,7558602.07,non_regional,National Office / Partners,India,7558602.07,0,India,2021-01-01 00:00:00,,India
319,44491,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Indonesia,National Office,National Office,Asia/Pacific,Actual,9575821.21,9575821.21,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Indonesia,9575821.21,non_regional,National Office / Partners,Indonesia,9575821.21,0,Indonesia,2021-01-01 00:00:00,,Indonesia
320,44492,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Italy,National Office,National Office,Europe,Actual,7178000.0,7178000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Italy,7178000.0,non_regional,National Office / Partners,Italy,7178000.0,0,Italy,2021-01-01 00:00:00,,Italy
321,44493,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Japan,National Office,National Office,Asia/Pacific,Actual,5992101.13,5992101.13,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Japan,5992101.13,non_regional,National Office / Partners,Japan,5992101.13,0,Japan,2021-01-01 00:00:00,,Japan
322,44494,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Kenya,National Office,National Office,Africa,Actual,7827543.19,7827543.19,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Kenya,7827543.19,non_regional,National Office / Partners,Kenya,7827543.19,0,Kenya,2021-01-01 00:00:00,,Kenya
323,44495,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Korea,National Office,National Office,Asia/Pacific,Actual,1922478.1199999999,1922478.1199999999,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Korea,1922478.1199999999,non_regional,National Office / Partners,South Korea,1922478.1199999999,0,"Korea, Republic of",2021-01-01 00:00:00,,South Korea
324,44496,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Laos,Country Office,International Country Office,Asia/Pacific,Actual,1923206.76,1923206.76,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Laos,1923206.76,non_regional,Country Office,Laos,1923206.76,0,Lao People's Democratic Republic,2021-01-01 00:00:00,,Laos
325,44497,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Madagascar,Country Office,International Country Office,Africa,Actual,4125403.2500000005,4125403.2500000005,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Madagascar,4125403.2500000005,non_regional,Country Office,Madagascar,4125403.2500000005,0,Madagascar,2021-01-01 00:00:00,,Madagascar
326,44498,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Malaysia,National Office,National Office,Asia/Pacific,Actual,6842222.68,6842222.68,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Malaysia,6842222.68,non_regional,National Office / Partners,Malaysia,6842222.68,0,Malaysia,2021-01-01 00:00:00,,Malaysia
327,44500,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Mexico,Country Office,US Country Office,Latin America/Caribbean,Actual,5634348.87,5634348.87,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Mexico,5634348.87,non_regional,Country Office,Mexico,5634348.87,0,Mexico,2021-01-01 00:00:00,,Mexico
328,44501,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Mongolia,Country Office,International Country Office,Asia/Pacific,Actual,1768377.6199999999,1768377.6199999999,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Mongolia,1768377.6199999999,non_regional,Country Office,Mongolia,1768377.6199999999,0,Mongolia,2021-01-01 00:00:00,,Mongolia
329,44502,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Mozambique,Country Office,International Country Office,Africa,Actual,4661402.850000001,4661402.850000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Mozambique,4661402.850000001,non_regional,Country Office,Mozambique,4661402.850000001,0,Mozambique,2021-01-01 00:00:00,,Mozambique
330,44503,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Myanmar,Country Office,International Country Office,Asia/Pacific,Actual,3422955.15,3422955.15,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Myanmar,3422955.15,non_regional,Country Office,Myanmar,3422955.15,0,Burma,2021-01-01 00:00:00,,Myanmar
331,44504,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Namibia,Country Office,US Country Office,Africa,Actual,6598052.74,6598052.74,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Namibia,6598052.74,non_regional,Country Office,Namibia,6598052.74,0,Namibia,2021-01-01 00:00:00,,Namibia
332,44505,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Nepal,Country Office,US Country Office,Asia/Pacific,Actual,5244498.3,5244498.3,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Nepal,5244498.3,non_regional,Country Office,Nepal,5244498.3,0,Nepal,2021-01-01 00:00:00,,Nepal
333,44506,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Netherlands,National Office,National Office,Europe,Actual,66954000.0,66954000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Netherlands,66954000.0,non_regional,National Office / Partners,Netherlands,66954000.0,0,Netherlands,2021-01-01 00:00:00,,Netherlands
334,44507,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-New Zealand,National Office,National Office,Asia/Pacific,Actual,1193349.7400000002,1193349.7400000002,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-New Zealand,1193349.7400000002,non_regional,National Office / Partners,New Zealand,1193349.7400000002,0,New Zealand,2021-01-01 00:00:00,,New Zealand
335,44508,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Norway,National Office,National Office,Europe,Actual,13372721.610000001,13372721.610000001,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Norway,13372721.610000001,non_regional,National Office / Partners,Norway,13372721.610000001,0,Norway,2021-01-01 00:00:00,,Norway
336,44510,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Pakistan,National Office,National Office,Asia/Pacific,Actual,4298233.51,4298233.51,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Pakistan,4298233.51,non_regional,National Office / Partners,Pakistan,4298233.51,0,Pakistan,2021-01-01 00:00:00,,Pakistan
337,44511,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Paraguay,Country Office,US Country Office,Latin America/Caribbean,Actual,2027390.96,2027390.96,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Paraguay,2027390.96,non_regional,Country Office,Paraguay,2027390.96,0,Paraguay,2021-01-01 00:00:00,,Paraguay
338,44512,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Peru,Country Office,US Country Office,Latin America/Caribbean,Actual,7359269.57,7359269.57,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Peru,7359269.57,non_regional,Country Office,Peru,7359269.57,0,Peru,2021-01-01 00:00:00,,Peru
339,44513,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Philippines,National Office,National Office,Asia/Pacific,Actual,2166450.86,2166450.86,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Philippines,2166450.86,non_regional,National Office / Partners,Philippines,2166450.86,0,Philippines,2021-01-01 00:00:00,,Philippines
340,44514,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Poland,National Office,National Office,Europe,Actual,4560891.41,4560891.41,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Poland,4560891.41,non_regional,National Office / Partners,Poland,4560891.41,0,Poland,2021-01-01 00:00:00,,Poland
341,44516,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Singapore,National Office,National Office,Asia/Pacific,Actual,7028010.489999999,7028010.489999999,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Singapore,7028010.489999999,non_regional,National Office / Partners,Singapore,7028010.489999999,0,Singapore,2021-01-01 00:00:00,,Singapore
342,44517,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-South Africa,National Office,National Office,Africa,Actual,7914535.63,7914535.63,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-South Africa,7914535.63,non_regional,National Office / Partners,South Africa,7914535.63,0,South Africa,2021-01-01 00:00:00,,South Africa
343,44518,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Spain,National Office,National Office,Europe,Actual,4866000.0,4866000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Spain,4866000.0,non_regional,National Office / Partners,Spain,4866000.0,0,Spain,2021-01-01 00:00:00,,Spain
344,44519,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Sweden,National Office,National Office,Europe,Actual,28574810.04,28574810.04,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Sweden,28574810.04,non_regional,National Office / Partners,Sweden,28574810.04,0,Sweden,2021-01-01 00:00:00,,Sweden
345,44520,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Switzerland,National Office,National Office,Europe,Actual,33763067.25,33763067.25,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Switzerland,33763067.25,non_regional,National Office / Partners,Switzerland,33763067.25,0,Switzerland,2021-01-01 00:00:00,,Switzerland
346,44521,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Tanzania,Country Office,International Country Office,Africa,Actual,4859796.92,4859796.92,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Tanzania,4859796.92,non_regional,Country Office,"Tanzania, United Republic of",4859796.92,0,United Republic of Tanzania,2021-01-01 00:00:00,,"Tanzania, United Republic of"
347,44522,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Thailand,Country Office,International Country Office,Asia/Pacific,Actual,2905734.1999999997,2905734.1999999997,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Thailand,2905734.1999999997,non_regional,Country Office,Thailand,2905734.1999999997,0,Thailand,2021-01-01 00:00:00,,Thailand
348,44523,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Turkey,National Office,National Office,Europe,Actual,1310000.0,1310000.0,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-Turkey,1310000.0,non_regional,National Office / Partners,Turkey,1310000.0,0,Turkey,2021-01-01 00:00:00,,Turkey
349,44524,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Uganda,Country Office,International Country Office,Africa,Actual,3724494.98,3724494.98,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Uganda,3724494.98,non_regional,Country Office,Uganda,3724494.98,0,Uganda,2021-01-01 00:00:00,,Uganda
350,44525,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-UK,National Office,National Office,Europe,Actual,54384707.16,54384707.16,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,National Office / Partners,Conservation Spend (EUR) by WWF Office,Europe,0,WWF-UK,54384707.16,non_regional,National Office / Partners,United Kingdom,54384707.16,0,United Kingdom,2021-01-01 00:00:00,,United Kingdom
351,44526,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-US,National Office,National Office,North America,Actual,141751009.07,181593904.60999998,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",1,National Office / Partners,Conservation Spend (EUR) by WWF Office,North America,0,WWF-US,181593904.60999998,non_regional,National Office / Partners,United States of America,141751009.07,0,United States,2021-01-01 00:00:00,,United States of America
352,44527,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Vietnam,Country Office,International Country Office,Asia/Pacific,Actual,6135105.19,6135105.19,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Asia/Pacific,0,WWF-Vietnam,6135105.19,non_regional,Country Office,Vietnam,6135105.19,0,Viet Nam,2021-01-01 00:00:00,,Vietnam
353,44528,NPO FY2025,2021,75.0,BB3,Conservation spend,Currency,WWF-Zambia,Country Office,International Country Office,Africa,Actual,5079024.42,5079024.42,EUR,"All conservation spending, including policy, programme, education, communications,  and Network services and TRAFFIC, including the part of finance and administration costs allocated to conservation through cost recovery.",0,Country Office,Conservation Spend (EUR) by WWF Office,Africa,0,WWF-Zambia,5079024.42,non_regional,Country Office,Zambia,5079024.42,0,Zambia,2021-01-01 00:00:00,,Zambia
