,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
0,1252,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,2389000.0,2389000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,2389000.0,regional_grouped,,Europe,2389000.0,0,,2025-01-01 00:00:00,,Europe
1,1262,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1663206.02,1663206.02,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1663206.02,regional_grouped,,Europe,1663206.02,0,,2025-01-01 00:00:00,,Europe
2,1264,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,7305000.0,7305000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,7305000.0,regional_grouped,,Europe,7305000.0,0,,2025-01-01 00:00:00,,Europe
3,1278,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,2975665.23,2975665.23,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,2975665.23,regional_grouped,,Latin America/Caribbean,2975665.23,0,,2025-01-01 00:00:00,,Latin America/Caribbean
4,1279,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,629485.5,629485.5,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,629485.5,regional_grouped,,Latin America/Caribbean,629485.5,0,,2025-01-01 00:00:00,,Latin America/Caribbean
5,1299,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,286000.0,286000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,286000.0,regional_grouped,,Europe,286000.0,0,,2025-01-01 00:00:00,,Europe
6,1301,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,37060.659999999996,37060.659999999996,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,37060.659999999996,regional_grouped,,Asia/Pacific,37060.659999999996,0,,2025-01-01 00:00:00,,Asia/Pacific
7,9782,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,1943000.0,1943000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1943000.0,regional_grouped,,Europe,1943000.0,0,,2024-01-01 00:00:00,,Europe
8,9792,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,3432390.86,3432390.86,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,3432390.86,regional_grouped,,Europe,3432390.86,0,,2024-01-01 00:00:00,,Europe
9,9794,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,7805000.0,7805000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,7805000.0,regional_grouped,,Europe,7805000.0,0,,2024-01-01 00:00:00,,Europe
10,9808,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,1486505.5999999999,1486505.5999999999,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1486505.5999999999,regional_grouped,,Latin America/Caribbean,1486505.5999999999,0,,2024-01-01 00:00:00,,Latin America/Caribbean
11,9809,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,384090.88,384090.88,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,384090.88,regional_grouped,,Latin America/Caribbean,384090.88,0,,2024-01-01 00:00:00,,Latin America/Caribbean
12,9829,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,330000.0,330000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,330000.0,regional_grouped,,Europe,330000.0,0,,2024-01-01 00:00:00,,Europe
13,9831,NPO FY2025,2024,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,289740.06000000006,289740.06000000006,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,289740.06000000006,regional_grouped,,Asia/Pacific,289740.06000000006,0,,2024-01-01 00:00:00,,Asia/Pacific
14,18256,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,1551000.0,1551000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1551000.0,regional_grouped,,Europe,1551000.0,0,,2023-01-01 00:00:00,,Europe
15,18266,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,2326941.34,2326941.34,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,2326941.34,regional_grouped,,Europe,2326941.34,0,,2023-01-01 00:00:00,,Europe
16,18268,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,6720000.0,6720000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,6720000.0,regional_grouped,,Europe,6720000.0,0,,2023-01-01 00:00:00,,Europe
17,18282,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,774427.17,774427.17,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,774427.17,regional_grouped,,Latin America/Caribbean,774427.17,0,,2023-01-01 00:00:00,,Latin America/Caribbean
18,18283,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,426412.99,426412.99,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,426412.99,regional_grouped,,Latin America/Caribbean,426412.99,0,,2023-01-01 00:00:00,,Latin America/Caribbean
19,18303,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-North Africa,Country Office,International Country Office,Europe,Actual,198000.0,198000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,198000.0,regional_grouped,,Europe,198000.0,0,,2023-01-01 00:00:00,,Europe
20,18305,NPO FY2025,2023,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,13273.74,13273.74,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,13273.74,regional_grouped,,Asia/Pacific,13273.74,0,,2023-01-01 00:00:00,,Asia/Pacific
21,29495,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,702000.0,702000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,702000.0,regional_grouped,,Europe,702000.0,0,,2022-01-01 00:00:00,,Europe
22,29505,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1402535.15,1402535.15,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1402535.15,regional_grouped,,Europe,1402535.15,0,,2022-01-01 00:00:00,,Europe
23,29507,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,6488000.0,6488000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,6488000.0,regional_grouped,,Europe,6488000.0,0,,2022-01-01 00:00:00,,Europe
24,29521,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,2465455.12,2465455.12,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,2465455.12,regional_grouped,,Latin America/Caribbean,2465455.12,0,,2022-01-01 00:00:00,,Latin America/Caribbean
25,29522,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,126930.83,126930.83,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,126930.83,regional_grouped,,Latin America/Caribbean,126930.83,0,,2022-01-01 00:00:00,,Latin America/Caribbean
26,29543,NPO FY2025,2022,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,393956.57,393956.57,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,393956.57,regional_grouped,,Asia/Pacific,393956.57,0,,2022-01-01 00:00:00,,Asia/Pacific
27,41906,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,829000.0,829000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,829000.0,regional_grouped,,Europe,829000.0,0,,2021-01-01 00:00:00,,Europe
28,41916,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,607889.8,607889.8,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,607889.8,regional_grouped,,Europe,607889.8,0,,2021-01-01 00:00:00,,Europe
29,41918,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,4397000.0,4397000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,4397000.0,regional_grouped,,Europe,4397000.0,0,,2021-01-01 00:00:00,,Europe
30,41932,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,2633171.69,2633171.69,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,2633171.69,regional_grouped,,Latin America/Caribbean,2633171.69,0,,2021-01-01 00:00:00,,Latin America/Caribbean
31,41933,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,488993.58999999997,488993.58999999997,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,488993.58999999997,regional_grouped,,Latin America/Caribbean,488993.58999999997,0,,2021-01-01 00:00:00,,Latin America/Caribbean
32,41954,NPO FY2025,2021,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,366869.52,366869.52,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,366869.52,regional_grouped,,Asia/Pacific,366869.52,0,,2021-01-01 00:00:00,,Asia/Pacific
33,53875,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Adria,Country Office,International Country Office,Europe,Actual,582000.0,582000.0,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,582000.0,regional_grouped,,Europe,582000.0,0,,2020-01-01 00:00:00,,Europe
34,53885,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,862479.1699999999,862479.1699999999,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,862479.1699999999,regional_grouped,,Europe,862479.1699999999,0,,2020-01-01 00:00:00,,Europe
35,53887,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,3480000.0,3480000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,3480000.0,regional_grouped,,Europe,3480000.0,0,,2020-01-01 00:00:00,,Europe
36,53901,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,317793.94,317793.94,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,317793.94,regional_grouped,,Latin America/Caribbean,317793.94,0,,2020-01-01 00:00:00,,Latin America/Caribbean
37,53902,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,1449032.03,1449032.03,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1449032.03,regional_grouped,,Latin America/Caribbean,1449032.03,0,,2020-01-01 00:00:00,,Latin America/Caribbean
38,53923,NPO FY2025,2020,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,255125.52,255125.52,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,255125.52,regional_grouped,,Asia/Pacific,255125.52,0,,2020-01-01 00:00:00,,Asia/Pacific
39,65108,NPO FY2025,2019,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1615005.27,1615005.27,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1615005.27,regional_grouped,,Europe,1615005.27,0,,2019-01-01 00:00:00,,Europe
40,65110,NPO FY2025,2019,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,4276000.0,4276000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,4276000.0,regional_grouped,,Europe,4276000.0,0,,2019-01-01 00:00:00,,Europe
41,65124,NPO FY2025,2019,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,302497.32999999996,302497.32999999996,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,302497.32999999996,regional_grouped,,Latin America/Caribbean,302497.32999999996,0,,2019-01-01 00:00:00,,Latin America/Caribbean
42,65125,NPO FY2025,2019,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,778100.07,778100.07,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,778100.07,regional_grouped,,Latin America/Caribbean,778100.07,0,,2019-01-01 00:00:00,,Latin America/Caribbean
43,65146,NPO FY2025,2019,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,1552281.25,1552281.25,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1552281.25,regional_grouped,,Asia/Pacific,1552281.25,0,,2019-01-01 00:00:00,,Asia/Pacific
44,79134,NPO FY2025,2018,1250.0,AAA100,Donated income,Currency,WWF-Caucasus,Country Office,International Country Office,Europe,Actual,1631463.87,1631463.87,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,1631463.87,regional_grouped,,Europe,1631463.87,0,,2018-01-01 00:00:00,,Europe
45,79136,NPO FY2025,2018,1250.0,AAA100,Donated income,Currency,WWF-Central and Eastern Europe,National Office,National Office,Europe,Actual,4572000.0,4572000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,,0,,4572000.0,regional_grouped,,Europe,4572000.0,0,,2018-01-01 00:00:00,,Europe
46,79150,NPO FY2025,2018,1250.0,AAA100,Donated income,Currency,WWF-Guatemala/Mesoamerica,Country Office,US Country Office,Latin America/Caribbean,Actual,715827.14,715827.14,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,715827.14,regional_grouped,,Latin America/Caribbean,715827.14,0,,2018-01-01 00:00:00,,Latin America/Caribbean
47,79151,NPO FY2025,2018,1250.0,AAA100,Donated income,Currency,WWF-Guianas,Country Office,US Country Office,Latin America/Caribbean,Actual,731771.7,731771.7,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,731771.7,regional_grouped,,Latin America/Caribbean,731771.7,0,,2018-01-01 00:00:00,,Latin America/Caribbean
48,79172,NPO FY2025,2018,1250.0,AAA100,Donated income,Currency,WWF-Pacific,Country Office,International Country Office,Asia/Pacific,Actual,750358.66,750358.66,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,,0,,750358.66,regional_grouped,,Asia/Pacific,750358.66,0,,2018-01-01 00:00:00,,Asia/Pacific
49,1248,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,Associação Natureza Portugal (ANP),Partners,National Office,Europe,Actual,1302000.0,1302000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,Associação Natureza Portugal (ANP),1302000.0,non_regional,National Office / Partners / Partners,Portugal,1302000.0,0,Portugal,2025-01-01 00:00:00,,Portugal
50,1249,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,Emirates Nature (UAE),Partners,National Office,Europe,Actual,7494880.83,7494880.83,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,Emirates Nature (UAE),7494880.83,non_regional,National Office / Partners / Partners,United Arab Emirates,7494880.83,0,United Arab Emirates,2025-01-01 00:00:00,,United Arab Emirates
51,1253,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Australia,National Office,National Office,Asia/Pacific,Actual,28323123.04,28323123.04,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Australia,28323123.04,non_regional,National Office / Partners / Partners,Australia,28323123.04,0,Australia,2025-01-01 00:00:00,,Australia
52,1254,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Austria,National Office,National Office,Europe,Actual,14309000.0,14309000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Austria,14309000.0,non_regional,National Office / Partners / Partners,Austria,14309000.0,0,Austria,2025-01-01 00:00:00,,Austria
53,1255,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Belgium,National Office,National Office,Europe,Actual,17077000.0,17077000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Belgium,17077000.0,non_regional,National Office / Partners / Partners,Belgium,17077000.0,0,Belgium,2025-01-01 00:00:00,,Belgium
54,1256,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,1150378.03,1150378.03,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Bhutan,1150378.03,non_regional,Country Office,Bhutan,1150378.03,0,Bhutan,2025-01-01 00:00:00,,Bhutan
55,1257,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,849526.89,849526.89,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Latin America/Caribbean,0,WWF-Bolivia,849526.89,non_regional,Country Office,Bolivia,849526.89,0,Bolivia,2025-01-01 00:00:00,,Bolivia
56,1258,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,6375409.75,6375409.75,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Latin America/Caribbean,0,WWF-Brazil,6375409.75,non_regional,National Office / Partners / Partners,Brazil,6375409.75,0,Brazil,2025-01-01 00:00:00,,Brazil
57,1259,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,176404.49000000002,176404.49000000002,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Cambodia,176404.49000000002,non_regional,Country Office,Cambodia,176404.49000000002,0,Cambodia,2025-01-01 00:00:00,,Cambodia
58,1260,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Cameroon,Country Office,International Country Office,Africa,Actual,1314090.56,1314090.56,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Africa,0,WWF-Cameroon,1314090.56,non_regional,Country Office,Cameroon,1314090.56,0,Cameroon,2025-01-01 00:00:00,,Cameroon
59,1261,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Canada,National Office,National Office,North America,Actual,24208022.29,24208022.29,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,North America,0,WWF-Canada,24208022.29,non_regional,National Office / Partners / Partners,Canada,24208022.29,0,Canada,2025-01-01 00:00:00,,Canada
60,1263,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Central African Rep.,Country Office,International Country Office,Africa,Actual,4541644.739999999,4541644.739999999,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Africa,0,WWF-Central African Rep.,4541644.739999999,non_regional,Country Office,Central African Republic,4541644.739999999,0,Central African Republic,2025-01-01 00:00:00,,Central African Republic
61,1265,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Chile,Country Office,US Country Office,Latin America/Caribbean,Actual,2240337.0300000003,2240337.0300000003,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Latin America/Caribbean,0,WWF-Chile,2240337.0300000003,non_regional,Country Office,Chile,2240337.0300000003,0,Chile,2025-01-01 00:00:00,,Chile
62,1266,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-China,National Office,International Country Office,Asia/Pacific,Actual,5595578.510000001,5595578.510000001,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-China,5595578.510000001,non_regional,National Office / Partners,China,5595578.510000001,0,China,2025-01-01 00:00:00,,China
63,1267,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Colombia,National Office,National Office,Latin America/Caribbean,Actual,8881501.91,8881501.91,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Latin America/Caribbean,0,WWF-Colombia,8881501.91,non_regional,National Office / Partners,Colombia,8881501.91,0,Colombia,2025-01-01 00:00:00,,Colombia
64,1268,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Dem. Rep. of Congo,Country Office,International Country Office,Africa,Actual,8674458.74,8674458.74,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Africa,0,WWF-Dem. Rep. of Congo,8674458.74,non_regional,Country Office,Democratic Republic of the Congo,8674458.74,0,Democratic Republic of the Congo,2025-01-01 00:00:00,,Democratic Republic of the Congo
65,1269,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Denmark,National Office,National Office,Europe,Actual,20129213.18,20129213.18,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Denmark,20129213.18,non_regional,National Office / Partners,Denmark,20129213.18,0,Denmark,2025-01-01 00:00:00,,Denmark
66,1270,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Ecuador,Country Office,US Country Office,Latin America/Caribbean,Actual,2299757.4899999998,2299757.4899999998,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Latin America/Caribbean,0,WWF-Ecuador,2299757.4899999998,non_regional,Country Office,Ecuador,2299757.4899999998,0,Ecuador,2025-01-01 00:00:00,,Ecuador
67,1272,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Finland,National Office,National Office,Europe,Actual,12797000.0,12797000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Finland,12797000.0,non_regional,National Office / Partners,Finland,12797000.0,0,Finland,2025-01-01 00:00:00,,Finland
68,1273,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-France,National Office,National Office,Europe,Actual,38429000.0,38429000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-France,38429000.0,non_regional,National Office / Partners,France,38429000.0,0,France,2025-01-01 00:00:00,,France
69,1274,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Gabon,Country Office,International Country Office,Africa,Actual,673399.24,673399.24,EUR,-,0,Country Office,Donated Income (EUR) by  WWF Office,Africa,0,WWF-Gabon,673399.24,non_regional,Country Office,Gabon,673399.24,0,Gabon,2025-01-01 00:00:00,,Gabon
70,1275,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Germany,National Office,National Office,Europe,Actual,130750000.0,130750000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Germany,130750000.0,non_regional,National Office / Partners,Germany,130750000.0,0,Germany,2025-01-01 00:00:00,,Germany
71,1277,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Greece,National Office,National Office,Europe,Actual,3989000.0,3989000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Greece,3989000.0,non_regional,National Office / Partners,Greece,3989000.0,0,Greece,2025-01-01 00:00:00,,Greece
72,1280,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Hong-Kong,National Office,National Office,Asia/Pacific,Actual,12146352.430000002,12146352.430000002,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Hong-Kong,12146352.430000002,non_regional,National Office / Partners,"Hong Kong, Special Administrative Region of China",12146352.430000002,0,Hong Kong,2025-01-01 00:00:00,,"Hong Kong, Special Administrative Region of China"
73,1281,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-India,National Office,National Office,Asia/Pacific,Actual,6215848.7299999995,6215848.7299999995,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-India,6215848.7299999995,non_regional,National Office / Partners,India,6215848.7299999995,0,India,2025-01-01 00:00:00,,India
74,1282,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Indonesia,National Office,National Office,Asia/Pacific,Actual,2155677.3400000003,2155677.3400000003,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Indonesia,2155677.3400000003,non_regional,National Office / Partners,Indonesia,2155677.3400000003,0,Indonesia,2025-01-01 00:00:00,,Indonesia
75,1283,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Italy,National Office,National Office,Europe,Actual,20556000.0,20556000.0,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Europe,0,WWF-Italy,20556000.0,non_regional,National Office / Partners,Italy,20556000.0,0,Italy,2025-01-01 00:00:00,,Italy
76,1284,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Japan,National Office,National Office,Asia/Pacific,Actual,10201708.280000001,10201708.280000001,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Japan,10201708.280000001,non_regional,National Office / Partners,Japan,10201708.280000001,0,Japan,2025-01-01 00:00:00,,Japan
77,1285,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Kenya,National Office,National Office,Africa,Actual,1920603.25,1920603.25,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Africa,0,WWF-Kenya,1920603.25,non_regional,National Office / Partners,Kenya,1920603.25,0,Kenya,2025-01-01 00:00:00,,Kenya
78,1286,NPO FY2025,2025,1250.0,AAA100,Donated income,Currency,WWF-Korea,National Office,National Office,Asia/Pacific,Actual,6598693.55,6598693.55,EUR,-,0,National Office / Partners,Donated Income (EUR) by  WWF Office,Asia/Pacific,0,WWF-Korea,6598693.55,non_regional,National Office / Partners,South Korea,6598693.55,0,"Korea, Republic of",2025-01-01 00:00:00,,South Korea
